UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
101028,"R",7997726,"R",19008490,"R",569132,"R",19577622,"R",27575348,"R",268364,"R",1923908,"R",2192272,"R",7538364,"R",292496,"R",7830860,"R",10023132,"R",11507762,"R",20013,"R",31172,"R",5993269,"R",17552216,"R",306000,"R",1460499,"R",21588597,"R",3145323,"R",0,"R",26500419,"R",7185929,"R",0,"R",0,"R",2456790,"R",221108,"R",343524,"R",95008,"R",95008,"Z",0,"Z",0,"A",,"R",119969,"A",,"R",95042,"R",3331441,"Z",0,"R",5545522,"Z",0,"R",5610857,"Z",0,"Z",0,"R",942,"R",25213,"R",0,"R",11182534,"R",14513975,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",14513975,"R",6298292,"R",3620590,"R",984164,"R",784087,"R",385417,"R",183645,"R",340389,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",908658,"R",480223,"R",134406,"R",122994,"R",60457,"R",28807,"R",81771,"R",2322493,"R",1116721,"R",319845,"R",292111,"R",143587,"R",68417,"R",381812,"R",2740469,"R",1075561,"R",386502,"R",338233,"R",166258,"R",79219,"R",694696,"R",0,"R",209198,"R",104508,"R",-1537425,"Z",0,"Z",0,"R",1223719,"R",2662916,"R",2662916,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36579,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36579,"R",14969407,"R",6502293,"R",1929425,"R",0,"R",755719,"R",360088,"R",5421882,"R",14513975,"R",14969407,"R",-455432,"R",18007648,"R",0,"R",17552216,"R",5610857,"Z",0,"R",343524,"Z",0,"Z",0,"R",783584,"R",6737965,"R",4075049,"Z",0,"R",4075049,"R",2662916,1 ,"R",51020,"R",51184
101143,"R",12475563,"R",21502030,"R",747000,"R",22249030,"R",34724593,"R",375973,"R",2770066,"R",3146039,"R",5616318,"R",355519,"R",5971837,"R",9117876,"R",15509739,"R",760699,"R",190208,"R",9146071,"R",25606717,"R",883315,"R",2417561,"R",26646781,"R",10700763,"R",328561,"R",40976981,"R",19474952,"R",0,"R",0,"R",3990822,"R",2905327,"R",818483,"R",528,"R",528,"Z",0,"R",548241,"A",,"Z",0,"A",,"R",84000,"R",8347401,"Z",0,"R",9076749,"Z",0,"R",6192457,"R",1538306,"Z",0,"R",47725,"R",26739,"R",102872,"R",16984848,"R",25332249,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25332249,"R",10724196,"R",6234060,"R",1761024,"R",967040,"R",645743,"R",155336,"R",960993,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1147956,"R",679106,"R",225750,"R",103515,"R",69123,"R",16628,"R",53834,"R",2850209,"R",1489446,"R",516927,"R",257014,"R",171622,"R",41284,"R",373916,"R",4060970,"R",1254942,"R",442743,"R",366192,"R",244526,"R",58822,"R",1693745,"R",0,"R",520429,"R",229087,"R",-1742813,"R",117208,"R",0,"R",876089,"R",2332775,"R",2332775,"R",536091,"R",80272,"R",32614,"R",49052,"R",32754,"Z",0,"R",341399,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",266099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",266099,"R",21918296,"R",10258255,"R",3208145,"R",0,"R",1280976,"R",272070,"R",6898850,"R",25332249,"R",21918296,"R",3413953,"R",25090420,"R",-2897656,"R",25606717,"R",4993205,"R",124048,"R",298428,"R",0,"R",1469,"R",1254604,"R",6671754,"R",4338979,"Z",0,"R",4338979,"R",2332775,1 ,"R",899856,"R",917061
101161,"R",27377837,"R",34395093,"R",2394311,"R",36789404,"R",64167241,"R",1180000,"R",6465964,"R",7645964,"R",14990000,"R",629583,"R",15619583,"R",23265547,"R",18130463,"R",2040354,"Z",0,"R",20730877,"R",40901694,"R",788071,"R",2583557,"R",45452644,"R",4252056,"R",78265,"R",53154593,"R",18759499,"Z",0,"Z",0,"R",8999342,"R",974333,"R",729004,"Z",0,"Z",0,"Z",0,"R",2386622,"A",,"Z",0,"A",,"R",246005,"R",13335306,"Z",0,"R",11374947,"R",1385432,"R",9503650,"Z",0,"Z",0,"R",0,"R",10185,"R",0,"R",22274214,"R",35609520,"Z",0,"R",359646,"Z",0,"R",0,"R",359646,"R",35969166,"R",15438936,"R",8154408,"R",2111539,"R",2010163,"R",943066,"R",443871,"R",1775889,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3744820,"R",1499905,"R",464702,"R",335027,"R",157178,"R",73979,"R",1214029,"R",3528857,"R",1544009,"R",545696,"R",402033,"R",188613,"R",88774,"R",759732,"R",4090422,"R",1206725,"R",398233,"R",502541,"R",235766,"R",110968,"R",1636189,"R",0,"R",497040,"R",214213,"R",-3350271,"Z",0,"Z",0,"R",2639018,"R",3529213,"R",3529213,"R",2060654,"R",327581,"R",156412,"R",100507,"R",47153,"R",22193,"R",1406808,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",32392903,"R",13229668,"R",3890795,"R",0,"R",1571776,"R",739785,"R",12960879,"R",35969166,"R",32392903,"R",3576263,"R",38563592,"R",-1238161,"R",40901694,"R",9503650,"R",234790,"R",43388,"Z",0,"Z",0,"R",2697260,"R",12479088,"R",8254397,"R",695478,"R",8949875,"R",3529213,2 ,"A",,"A",
101240,"R",39650239,"R",47759562,"R",7431429,"R",55190991,"R",94841230,"R",755000,"R",10373282,"R",11128282,"R",10030000,"R",10888774,"R",20918774,"R",32047056,"R",38291370,"R",7923832,"R",2491568,"R",14087404,"R",62794174,"R",1316808,"R",3197921,"R",68932391,"R",14397204,"R",458070,"R",88302394,"R",40836959,"R",1610936,"Z",0,"R",7793612,"R",5435864,"R",1273088,"R",176915,"R",81620,"R",95295,"R",682745,"A",,"R",135716,"A",,"R",86150,"R",15584090,"Z",0,"R",22242828,"Z",0,"R",13705930,"Z",0,"Z",0,"R",0,"R",80407,"R",821034,"R",36850199,"R",52434289,"Z",0,"R",605723,"Z",0,"R",0,"R",605723,"R",53040012,"R",26693079,"R",14888701,"R",4353641,"R",3228025,"R",1484586,"R",253509,"R",2484617,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",509970,"R",150626,"R",39520,"R",61671,"R",28363,"R",4843,"R",224947,"R",3927965,"R",2152594,"R",727938,"R",475013,"R",218461,"R",37304,"R",316655,"R",7566845,"R",3871859,"R",1282153,"R",915067,"R",420844,"R",71863,"R",1005059,"R",9684900,"R",3762121,"R",1229494,"R",1171206,"R",538644,"R",91979,"R",2891456,"R",0,"R",1554113,"R",597514,"R",-5850982,"Z",0,"Z",0,"R",3699355,"R",5062964,"R",5062964,"R",702564,"R",138588,"R",41522,"R",0,"R",0,"R",0,"R",522454,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54148287,"R",26518602,"R",8271782,"R",0,"R",2690898,"R",459498,"R",16207507,"R",53040012,"R",54148287,"R",-1108275,"R",63884766,"R",17683,"R",62794174,"R",13705930,"Z",0,"R",89457,"Z",0,"R",443226,"R",1371045,"R",15609658,"R",10334477,"R",212217,"R",10546694,"R",5062964,1 ,"R",3019474,"R",3223466
101286,"R",37483130,"R",30101811,"R",960664,"R",31062475,"R",68545605,"R",746000,"R",4820760,"R",5566760,"R",3992000,"R",748904,"R",4740904,"R",10307664,"R",26324475,"R",507256,"R",124181,"R",31282029,"R",58237941,"R",842817,"R",3097296,"R",39869763,"R",8717100,"R",117847,"R",52644823,"R",21582348,"R",0,"R",0,"R",7013841,"R",7489364,"R",887592,"R",70285,"R",0,"R",70285,"R",937505,"A",,"R",47006,"A",,"R",0,"R",16445593,"R",0,"R",14850934,"R",0,"R",11450111,"R",0,"R",0,"R",14744,"R",106880,"R",85744,"R",26508413,"R",42954006,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42954006,"R",22480682,"R",10993276,"R",3283380,"R",1818063,"R",931952,"R",68160,"R",5385851,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2209275,"R",1249824,"R",399928,"R",178354,"R",91431,"R",6687,"R",283051,"R",4150531,"R",2038062,"R",770931,"R",336572,"R",171633,"R",12553,"R",820780,"R",4786862,"R",2320553,"R",847699,"R",388352,"R",198902,"R",14547,"R",1016809,"R",0,"R",644174,"R",264111,"R",-2876682,"R",129928,"R",9502,"R",1828967,"R",4425297,"R",4425297,"R",1924494,"R",77305,"R",35939,"R",155341,"R",80203,"R",5866,"R",1569840,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97587,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97587,"R",40074728,"R",17323194,"R",5601988,"R",0,"R",1604049,"R",117315,"R",15428182,"R",42954006,"R",40074728,"R",2879278,"R",54983703,"R",374960,"R",58237941,"R",11450111,"R",280803,"R",80192,"R",0,"R",0,"R",1701458,"R",13512564,"R",7870205,"R",1217062,"R",9087267,"R",4425297,1 ,"R",118895,"R",124181
101295,"R",27857918,"R",123039977,"R",1578080,"R",124618057,"R",152475975,"R",1810000,"R",8651735,"R",10461735,"R",42090000,"R",761059,"R",42851059,"R",53312794,"R",78435336,"R",2557494,"R",0,"R",18170351,"R",99163181,"R",2346893,"R",7202685,"R",132188258,"R",24058113,"R",527867,"R",166323816,"R",44864421,"R",1580582,"Z",0,"R",11245294,"R",4329210,"R",743424,"R",61070,"R",61070,"Z",0,"R",2789612,"A",,"R",100816,"A",,"R",476203,"R",19745629,"Z",0,"R",18295178,"Z",0,"R",12023768,"Z",0,"Z",0,"R",106797,"R",57195,"R",2252364,"R",32735302,"R",52480931,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",52480931,"R",22741479,"R",10420468,"R",3071440,"R",3444057,"R",2484344,"R",939958,"R",2381212,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5513295,"R",1521144,"R",673597,"R",834955,"R",602288,"R",227877,"R",1653434,"R",5404332,"R",2386757,"R",794737,"R",818453,"R",590385,"R",223374,"R",590626,"R",6808035,"R",2301024,"R",838402,"R",1031036,"R",743730,"R",281392,"R",1612451,"R",0,"R",815037,"R",355593,"R",-6878621,"Z",0,"Z",0,"R",5707991,"R",4735242,"R",4735242,"R",4953131,"R",408884,"R",158011,"R",750120,"R",541094,"R",204724,"R",2890298,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",136405,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136405,"R",50291919,"R",17853314,"R",5891780,"R",0,"R",4961841,"R",1877325,"R",19707659,"R",52480931,"R",50291919,"R",2189012,"R",97058670,"R",-84501,"R",99163181,"R",11616691,"R",215363,"R",35401,"Z",0,"Z",0,"R",1675043,"R",13542498,"R",7640486,"R",1166770,"R",8807256,"R",4735242,2 ,"A",,"A",
101301,"R",5499126,"R",35589002,"R",0,"R",35589002,"R",41088128,"R",0,"R",2319152,"R",2319152,"R",0,"R",521342,"R",521342,"R",2840494,"R",35589002,"R",0,"R",0,"R",2658632,"R",38247634,"R",405819,"R",2053720,"R",39314190,"R",6929039,"R",0,"R",48702768,"R",15508430,"R",0,"R",2394664,"R",1776909,"R",2774632,"R",2286235,"R",66918,"R",0,"R",66918,"R",0,"A",,"R",7665,"A",,"R",6584,"R",6918943,"R",0,"R",7815790,"R",0,"R",5861951,"R",0,"R",0,"R",15263,"R",4553,"R",246474,"R",13944031,"R",20862974,"R",0,"R",50422,"R",0,"R",0,"R",50422,"R",20913396,"R",8797364,"R",4992143,"R",1546366,"R",889743,"R",900819,"R",0,"R",468293,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",313636,"R",26168,"R",10408,"R",135395,"R",137081,"R",0,"R",4584,"R",2131054,"R",1026944,"R",348647,"R",193422,"R",195830,"R",0,"R",366211,"R",4246980,"R",1649536,"R",532212,"R",386845,"R",391660,"R",0,"R",1286727,"R",3708240,"R",1444855,"R",572578,"R",328818,"R",332912,"R",0,"R",1029077,"R",0,"R",444413,"R",176670,"R",-1934225,"R",0,"R",0,"R",1313142,"R",2380207,"R",2380207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",315855,"R",0,"R",0,"R",2,"R",0,"R",0,"R",315853,"R",21893336,"R",9584059,"R",3186881,"R",0,"R",1958302,"R",0,"R",7164094,"R",20913396,"R",21893336,"R",-979940,"R",40148935,"R",-921361,"R",38247634,"R",5861951,"R",95055,"R",32761,"R",0,"R",0,"R",503892,"R",6493659,"R",4113452,"R",0,"R",4113452,"R",2380207,2 ,"A",,"A",
101462,"R",6831639,"R",7848142,"R",295774,"R",8143916,"R",14975555,"R",200000,"R",1830101,"R",2030101,"R",1935000,"R",184270,"R",2119270,"R",4149371,"R",6008892,"R",485663,"R",0,"R",4331629,"R",10826184,"R",2375,"R",958791,"R",9768576,"R",3028815,"R",0,"R",13758557,"R",5910416,"R",0,"R",0,"R",1253146,"R",3137583,"R",404524,"R",56421,"R",1330,"R",55091,"R",65185,"A",,"R",3188,"A",,"R",3048,"R",4923095,"R",0,"R",4724658,"R",0,"R",3768378,"R",0,"R",0,"R",37892,"R",2331,"R",21667,"R",8554926,"R",13478021,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13478021,"R",4795960,"R",2846331,"R",772842,"R",743697,"R",189945,"R",41308,"R",201837,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2066196,"R",769011,"R",248644,"R",326502,"R",83390,"R",18135,"R",620514,"R",1685902,"R",830129,"R",298972,"R",253946,"R",64859,"R",14105,"R",223891,"R",3172647,"R",1022350,"R",425022,"R",489752,"R",125086,"R",27202,"R",1083235,"R",0,"R",276988,"R",100684,"R",-1813897,"R",0,"R",0,"R",1436225,"R",2012301,"R",2012301,"R",71155,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71155,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15017,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15017,"R",13819178,"R",5744809,"R",1846164,"R",0,"R",463280,"R",100750,"R",5664175,"R",13478021,"R",13819178,"R",-341157,"R",11807244,"R",-639903,"R",10826184,"R",3768378,"R",226002,"R",137515,"R",0,"R",70916,"R",537624,"R",4740435,"R",2728134,"R",0,"R",2728134,"R",2012301,2 ,"A",,"A",
101471,"R",5418244,"R",2702048,"R",0,"R",2702048,"R",8120292,"R",16554,"R",301604,"R",318158,"R",24618,"R",450838,"R",475456,"R",793614,"R",2660876,"Z",0,"Z",0,"R",4665802,"R",7326678,"R",10000,"R",233506,"R",5080674,"R",3477938,"R",0,"R",8802118,"R",6090070,"R",0,"R",0,"R",8096,"R",1516201,"R",4427427,"R",0,"R",0,"R",0,"R",0,"A",,"R",130123,"A",,"R",44429,"R",6126276,"R",0,"R",6996645,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4231,"R",0,"R",7000876,"R",13127152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13127152,"R",8540217,"R",5511556,"R",1789140,"R",385173,"R",150783,"R",131,"R",703434,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1097841,"R",753469,"R",243161,"R",49501,"R",19378,"R",548,"R",31784,"R",1769211,"R",1016019,"R",335035,"R",79788,"R",31235,"R",280,"R",306854,"R",1865080,"R",836172,"R",278870,"R",84038,"R",32898,"R",131,"R",632971,"R",0,"R",152815,"R",57616,"R",-598500,"R",0,"R",0,"R",388069,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",1,"R",0,"R",0,"R",23,"R",1,"R",57,"R",13272431,"R",8270032,"R",2703822,"R",0,"R",234317,"R",1091,"R",2063169,"R",13127152,"R",13272431,"R",-145279,"R",7471957,"R",0,"R",7326678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2335543,"R",2335543,"R",2335543,"Z",0,"R",2335543,"R",0,2 ,"A",,"A",
101480,"R",78432223,"R",100211644,"R",16303088,"R",116514732,"R",194946955,"R",3082453,"R",28924316,"R",32006769,"R",72844902,"R",2273935,"R",75118837,"R",107125606,"R",30161801,"R",15103944,"R",956492,"R",41599112,"R",87821349,"R",4568320,"R",11736559,"R",171581098,"R",36958929,"R",0,"R",224844906,"R",120064942,"R",0,"R",0,"R",46643642,"R",3107979,"R",4618782,"R",1490506,"R",1490506,"R",0,"R",11975574,"R",0,"R",0,"R",0,"R",3896542,"R",71733025,"R",0,"R",35958784,"R",0,"R",14276790,"R",0,"R",0,"R",0,"R",754040,"R",304874,"R",51294488,"R",123027513,"R",0,"R",0,"R",122839,"R",0,"R",122839,"R",123150352,"R",52693550,"R",28380074,"R",9730451,"R",4524583,"R",3305524,"R",1598499,"R",5154419,"R",1712778,"R",335453,"R",114175,"R",147069,"R",107444,"R",51958,"R",956679,"R",2621988,"R",922754,"R",350632,"R",225140,"R",164480,"R",79540,"R",879442,"R",7428962,"R",3660932,"R",1366380,"R",637895,"R",466027,"R",225363,"R",1072365,"R",16553095,"R",5694671,"R",2087048,"R",1421348,"R",1038394,"R",502151,"R",5809483,"R",15884542,"R",6206774,"R",2997691,"R",1363942,"R",996455,"R",481870,"R",3837810,"R",0,"R",3538099,"R",1869176,"R",-8319977,"Z",0,"Z",0,"R",2912702,"R",12378510,"R",12378510,"R",10848933,"R",1728300,"R",444892,"R",0,"R",680565,"R",329111,"R",7666065,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",711056,"R",1,"R",1,"R",0,"R",1,"R",0,"R",711053,"R",120833414,"R",50467058,"R",18960446,"R",0,"R",6758890,"R",3268492,"R",41378528,"R",123150352,"R",120833414,"R",2316938,"R",85504411,"R",0,"R",87821349,"R",14276790,"R",0,"R",0,"R",0,"R",0,"R",17079674,"R",31356464,"R",18977954,"R",0,"R",18977954,"R",12378510,1 ,"R",11256873,"R",12125392
101499,"R",7378590,"R",7720821,"R",955280,"R",8676101,"R",16054691,"R",10323,"R",1490995,"R",1501318,"R",9739,"R",95521,"R",105260,"R",1606578,"R",8621579,"R",324639,"R",322433,"R",5179462,"R",14448113,"R",736095,"R",2079443,"R",12640294,"R",3609426,"R",0,"R",19065258,"R",10423617,"R",0,"R",0,"R",1122681,"R",550431,"R",563950,"R",0,"R",0,"R",0,"R",509721,"A",,"R",25363,"A",,"R",80026,"R",2852172,"Z",0,"R",5865216,"Z",0,"R",2814823,"Z",0,"Z",0,"R",89373,"R",25730,"R",0,"R",8795142,"R",11647314,"Z",0,"R",532680,"Z",0,"R",0,"R",532680,"R",12179994,"R",5031074,"R",3010173,"R",861055,"R",590258,"R",218863,"R",367,"R",350358,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1154132,"R",538712,"R",171138,"R",135267,"R",50156,"R",84,"R",258775,"R",1726341,"R",936982,"R",300716,"R",196753,"R",72954,"R",122,"R",218814,"R",1547852,"R",453236,"R",178025,"R",184455,"R",68395,"R",115,"R",663626,"R",0,"R",265845,"R",109512,"R",-1229703,"Z",0,"Z",0,"R",854346,"R",1193685,"R",1193685,"R",1035848,"R",87014,"R",38169,"R",122970,"R",45596,"R",77,"R",742022,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21312,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21312,"R",11710244,"R",5291962,"R",1658615,"R",0,"R",455964,"R",765,"R",4302938,"R",12179994,"R",11710244,"R",469750,"R",13978363,"R",0,"R",14448113,"R",2814823,"R",63154,"R",11221,"R",0,"R",43675,"R",1205866,"R",4138739,"R",2591207,"R",353847,"R",2945054,"R",1193685,1 ,"R",321445,"R",322433
101505,"R",46384797,"R",73434744,"R",1597531,"R",75032275,"R",121417072,"R",2468175,"R",11258451,"R",13726626,"R",43410393,"R",1509945,"R",44920338,"R",58646964,"R",27556176,"R",1962158,"R",1186669,"R",32065105,"R",62770108,"R",9050083,"R",481093,"R",86788771,"R",9028566,"Z",0,"R",105348513,"R",31913769,"Z",0,"Z",0,"R",15883984,"R",2342991,"R",1512035,"R",305074,"R",270447,"R",34627,"R",258236,"A",,"Z",0,"A",,"R",1490363,"R",21792683,"Z",0,"R",19263455,"Z",0,"R",12112990,"Z",0,"Z",0,"R",44179,"R",1879,"R",4907,"R",31427410,"R",53220093,"Z",0,"Z",0,"R",3700,"R",0,"R",3700,"R",53223793,"R",27756429,"R",15454488,"R",4471148,"R",3409866,"R",1352761,"R",1355876,"R",1712290,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",65574,"R",45837,"Z",0,"R",8055,"R",3195,"R",3203,"R",5284,"R",1196397,"R",501103,"R",180392,"R",146977,"R",58308,"R",58442,"R",251175,"R",6375441,"R",3074701,"R",1125794,"R",783220,"R",310719,"R",311434,"R",769573,"R",8237725,"R",3552097,"R",1459274,"R",1012001,"R",401480,"R",402405,"R",1410468,"R",0,"R",954474,"R",482820,"R",-5360119,"Z",0,"Z",0,"R",3922825,"R",4621830,"R",4621830,"R",1549,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1549,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",164402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",164402,"R",48419347,"R",23582700,"R",7719428,"R",0,"R",2126463,"R",2131360,"R",12859396,"R",53223793,"R",48419347,"R",4804446,"R",59233915,"R",-1268253,"R",62770108,"R",12112990,"R",345890,"R",192626,"Z",0,"R",100806,"R",1901839,"R",14654151,"R",10032321,"Z",0,"R",10032321,"R",4621830,1 ,"R",1183639,"R",1187919
