UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
199625,99, 99,"R",175,"R",109
199634,12, 12,"R",1,"Z",0
199634,13, 13,"R",1,"R",1
199634,34, 34,"R",2,"R",1
199634,36, 36,"R",2,"R",1
199634,37, 37,"R",530,"R",347
199634,42, 42,"R",1,"R",1
199634,45, 45,"R",2,"R",1
199634,47, 47,"R",1,"Z",0
199634,51, 51,"R",2,"Z",0
199634,57, 57,"R",45,"R",27
199634,58,999,"R",587,"R",379
199634,99, 99,"R",587,"R",379
199643, 6,  6,"R",4,"R",4
199643,11, 11,"R",9,"R",7
199643,12, 12,"R",4,"R",3
199643,13, 13,"R",18,"R",17
199643,18, 18,"R",1,"R",1
199643,21, 21,"R",1,"R",1
199643,24, 24,"R",11,"R",11
199643,32, 32,"R",2,"R",2
199643,34, 34,"R",13,"R",13
199643,36, 36,"R",11,"R",8
199643,37, 37,"R",340,"R",305
199643,45, 45,"R",21,"R",21
199643,48, 48,"R",2,"R",2
199643,51, 51,"R",26,"R",25
199643,53, 53,"R",2,"R",2
199643,58,999,"R",465,"R",422
199643,90, 90,"R",4,"R",3
199643,99, 99,"R",469,"R",425
199689,37, 37,"R",18,"R",8
199689,58,999,"R",18,"R",8
199689,99, 99,"R",18,"R",8
199698, 2,  2,"R",1,"R",1
199698, 6,  6,"R",1,"R",1
199698,12, 12,"R",8,"R",8
199698,13, 13,"R",5,"R",5
199698,22, 22,"R",1,"R",1
199698,23, 23,"R",5,"R",5
199698,24, 24,"R",3,"R",3
199698,33, 33,"R",1,"R",1
199698,34, 34,"R",3,"R",3
199698,36, 36,"R",3,"R",3
199698,37, 37,"R",78,"R",78
199698,39, 39,"R",3,"R",3
199698,42, 42,"R",2,"R",2
199698,45, 45,"R",5,"Z",0
199698,47, 47,"R",1,"R",1
199698,48, 48,"R",2,"R",2
199698,51, 51,"R",12,"R",12
199698,53, 53,"R",1,"R",1
199698,55, 55,"R",1,"R",1
199698,58,999,"R",136,"R",131
199698,72, 72,"R",2,"R",2
199698,89,999,"R",2,"R",2
199698,90, 90,"R",14,"R",10
199698,99, 99,"R",152,"R",143
199713,24, 24,"R",1,"R",1
199713,37, 37,"R",36,"R",11
199713,45, 45,"R",1,"R",0
199713,58,999,"R",38,"R",12
199713,99, 99,"R",38,"R",12
199722,37, 37,"R",274,"R",211
199722,45, 45,"R",1,"Z",0
199722,58,999,"R",275,"R",211
199722,99, 99,"R",275,"R",211
199731, 1,  1,"R",1,"R",1
199731,12, 12,"R",5,"Z",0
199731,13, 13,"R",4,"R",1
199731,20, 20,"R",1,"Z",0
199731,24, 24,"R",2,"R",2
199731,26, 26,"R",1,"R",1
199731,34, 34,"R",1,"Z",0
199731,37, 37,"R",283,"R",141
199731,42, 42,"R",1,"Z",0
199731,45, 45,"R",1,"Z",0
199731,50, 50,"R",1,"R",1
199731,58,999,"R",301,"R",147
199731,99, 99,"R",301,"R",147
199740,37, 37,"R",377,"R",233
199740,57, 57,"R",2,"R",1
199740,58,999,"R",379,"R",234
199740,99, 99,"R",379,"R",234
199759, 1,  1,"R",3,"R",2
199759, 6,  6,"R",2,"R",1
199759,10, 10,"R",1,"R",1
199759,12, 12,"R",4,"R",3
199759,13, 13,"R",2,"R",2
199759,16, 16,"R",1,"R",0
199759,22, 22,"R",1,"R",1
199759,25, 25,"R",2,"R",1
199759,28, 28,"R",1,"R",1
199759,36, 36,"R",3,"R",2
199759,37, 37,"R",66,"R",49
199759,39, 39,"R",1,"R",0
199759,42, 42,"R",2,"R",2
199759,45, 45,"R",4,"R",4
199759,51, 51,"R",14,"R",11
199759,57, 57,"R",1,"R",0
199759,58,999,"R",108,"R",80
199759,90, 90,"R",7,"R",5
199759,98, 98,"R",16,"A",
199759,99, 99,"R",131,"R",85
199768,37, 37,"R",550,"R",248
199768,50, 50,"R",1,"Z",0
199768,51, 51,"R",11,"R",9
199768,54, 54,"R",2,"R",2
199768,58,999,"R",564,"R",259
199768,99, 99,"R",564,"R",259
199786,12, 12,"R",1,"R",0
199786,23, 23,"R",1,"R",0
199786,37, 37,"R",626,"R",458
199786,48, 48,"R",1,"R",1
199786,51, 51,"R",1,"R",1
199786,58,999,"R",630,"R",460
199786,99, 99,"R",630,"R",460
199795,12, 12,"R",1,"Z",0
199795,13, 13,"R",6,"R",3
199795,37, 37,"R",168,"R",98
199795,47, 47,"R",3,"R",1
199795,58,999,"R",178,"R",102
199795,99, 99,"R",178,"R",102
199838,12, 12,"R",1,"R",1
199838,37, 37,"R",434,"R",289
199838,51, 51,"R",1,"R",1
199838,58,999,"R",436,"R",291
199838,98, 98,"R",4,"A",
199838,99, 99,"R",440,"R",291
199847, 1,  1,"R",8,"R",8
199847, 5,  5,"R",5,"R",5
199847, 6,  6,"R",39,"R",38
199847, 8,  8,"R",14,"R",14
199847, 9,  9,"R",51,"R",51
199847,10, 10,"R",2,"R",2
199847,12, 12,"R",86,"R",85
199847,13, 13,"R",43,"R",42
199847,16, 16,"R",1,"R",0
199847,17, 17,"R",24,"R",24
199847,18, 18,"R",1,"R",1
199847,19, 19,"R",3,"R",3
199847,20, 20,"R",5,"R",5
199847,21, 21,"R",10,"R",10
199847,22, 22,"R",3,"R",3
199847,23, 23,"R",4,"R",4
199847,24, 24,"R",42,"R",41
199847,25, 25,"R",57,"R",57
199847,26, 26,"R",5,"R",5
199847,27, 27,"R",7,"R",6
199847,28, 28,"R",2,"R",2
199847,29, 29,"R",5,"R",5
199847,31, 31,"R",2,"R",2
199847,32, 32,"R",1,"R",1
199847,33, 33,"R",5,"R",5
199847,34, 34,"R",83,"R",82
199847,36, 36,"R",80,"R",80
199847,37, 37,"R",264,"R",255
199847,38, 38,"R",1,"R",1
199847,39, 39,"R",22,"R",21
199847,40, 40,"R",1,"R",1
199847,41, 41,"R",5,"R",5
199847,42, 42,"R",52,"R",52
199847,44, 44,"R",9,"R",9
199847,45, 45,"R",27,"R",26
199847,46, 46,"R",1,"R",1
199847,47, 47,"R",26,"R",26
199847,48, 48,"R",42,"R",41
199847,50, 50,"R",7,"R",7
199847,51, 51,"R",70,"R",70
199847,53, 53,"R",7,"R",7
199847,54, 54,"R",2,"R",2
199847,55, 55,"R",10,"R",10
199847,58,999,"R",1134,"R",1115
199847,90, 90,"R",152,"R",145
199847,98, 98,"R",1,"A",
199847,99, 99,"R",1287,"R",1260
199856, 1,  1,"R",1,"R",0
199856, 2,  2,"R",1,"R",0
199856, 5,  5,"R",1,"R",0
199856, 6,  6,"R",1,"R",0
199856, 9,  9,"R",4,"R",0
199856,12, 12,"R",9,"R",5
199856,13, 13,"R",3,"R",1
199856,17, 17,"R",2,"R",0
199856,18, 18,"R",1,"R",1
199856,19, 19,"R",1,"R",1
199856,20, 20,"R",1,"R",1
199856,21, 21,"R",1,"R",0
199856,22, 22,"R",1,"R",0
199856,23, 23,"R",1,"R",0
199856,24, 24,"R",1,"R",0
199856,25, 25,"R",2,"R",2
199856,26, 26,"R",3,"R",2
199856,27, 27,"R",1,"R",0
199856,28, 28,"R",1,"R",0
199856,30, 30,"R",1,"R",0
199856,33, 33,"R",1,"R",1
199856,34, 34,"R",4,"R",1
199856,35, 35,"R",1,"R",1
199856,36, 36,"R",14,"R",10
199856,37, 37,"R",4081,"R",2261
199856,38, 38,"R",2,"R",1
199856,39, 39,"R",3,"R",1
199856,40, 40,"R",1,"R",0
199856,42, 42,"R",1,"R",1
199856,44, 44,"R",2,"R",0
199856,45, 45,"R",3,"R",1
199856,48, 48,"R",6,"R",2
199856,50, 50,"R",2,"R",2
199856,51, 51,"R",12,"R",10
199856,53, 53,"R",1,"R",0
199856,54, 54,"R",2,"R",2
199856,57, 57,"R",8,"R",3
199856,58,999,"R",4181,"R",2310
199856,99, 99,"R",4181,"R",2310
199865, 2,  2,"R",1,"R",0
199865, 4,  4,"R",1,"R",0
199865, 5,  5,"R",3,"R",2
199865, 6,  6,"R",4,"R",1
199865, 8,  8,"R",5,"R",1
199865, 9,  9,"R",4,"R",3
199865,12, 12,"R",12,"R",11
199865,13, 13,"R",13,"R",7
199865,16, 16,"R",2,"R",1
199865,17, 17,"R",2,"R",1
199865,19, 19,"R",2,"R",1
199865,21, 21,"R",3,"R",2
199865,22, 22,"R",1,"R",0
199865,23, 23,"R",7,"R",3
199865,24, 24,"R",11,"R",6
199865,25, 25,"R",6,"R",3
199865,26, 26,"R",1,"R",0
199865,27, 27,"R",1,"R",0
199865,29, 29,"R",3,"R",3
199865,33, 33,"R",5,"R",2
199865,34, 34,"R",3,"R",3
199865,35, 35,"R",1,"R",1
199865,36, 36,"R",12,"R",6
199865,37, 37,"R",55,"R",34
199865,39, 39,"R",5,"R",4
199865,42, 42,"R",8,"R",4
199865,44, 44,"R",2,"R",1
199865,45, 45,"R",12,"R",8
199865,47, 47,"R",13,"R",10
199865,48, 48,"R",6,"R",3
199865,49, 49,"R",1,"R",0
199865,50, 50,"R",4,"R",2
199865,51, 51,"R",14,"R",10
199865,53, 53,"R",3,"R",2
199865,54, 54,"R",2,"R",2
199865,55, 55,"R",2,"R",1
199865,58,999,"R",230,"R",138
199865,90, 90,"R",4,"R",0
199865,99, 99,"R",234,"R",138
199892, 6,  6,"R",1,"Z",0
199892,12, 12,"R",1,"Z",0
199892,26, 26,"R",1,"Z",0
199892,34, 34,"R",1,"R",1
199892,36, 36,"R",1,"R",1
199892,37, 37,"R",567,"R",410
199892,45, 45,"R",1,"Z",0
199892,48, 48,"R",1,"Z",0
199892,54, 54,"R",1,"Z",0
199892,58,999,"R",575,"R",412
199892,99, 99,"R",575,"R",412
199908, 6,  6,"R",1,"R",1
199908,13, 13,"R",1,"R",1
199908,16, 16,"R",1,"R",1
199908,37, 37,"R",357,"R",216
199908,58,999,"R",360,"R",219
199908,98, 98,"R",1,"A",
199908,99, 99,"R",361,"R",219
199926,12, 12,"R",1,"R",1
199926,37, 37,"R",333,"R",190
199926,42, 42,"R",1,"R",0
199926,48, 48,"R",1,"R",0
199926,58,999,"R",336,"R",191
199926,98, 98,"R",17,"A",
199926,99, 99,"R",353,"R",191
199953,37, 37,"R",244,"R",150
199953,58,999,"R",244,"R",150
199953,99, 99,"R",244,"R",150
199962, 1,  1,"R",1,"R",1
199962, 6,  6,"R",1,"R",1
199962, 8,  8,"R",1,"R",1
199962, 9,  9,"R",5,"R",5
199962,12, 12,"R",7,"R",7
199962,13, 13,"R",25,"R",25
199962,15, 15,"R",1,"R",1
199962,17, 17,"R",1,"R",1
199962,18, 18,"R",1,"R",1
199962,20, 20,"R",1,"R",1
199962,24, 24,"R",10,"R",10
199962,25, 25,"R",4,"R",4
199962,26, 26,"R",1,"R",1
199962,27, 27,"R",2,"R",2
199962,29, 29,"R",1,"R",1
199962,34, 34,"R",2,"R",2
199962,36, 36,"R",9,"R",9
199962,37, 37,"R",439,"R",439
199962,39, 39,"R",4,"R",4
199962,40, 40,"R",1,"R",1
199962,42, 42,"R",6,"R",6
199962,45, 45,"R",25,"R",25
199962,47, 47,"R",1,"R",1
199962,48, 48,"R",4,"R",4
199962,50, 50,"R",1,"R",1
199962,51, 51,"R",8,"R",8
199962,58,999,"R",562,"R",562
199962,90, 90,"R",21,"R",21
199962,99, 99,"R",583,"R",583
199971,37, 37,"R",2,"R",2
199971,58,999,"R",2,"R",2
199971,99, 99,"R",2,"R",2
199980,37, 37,"R",18,"R",2
199980,58,999,"R",18,"R",2
199980,99, 99,"R",18,"R",2
199999, 6,  6,"R",2,"R",2
199999, 9,  9,"R",2,"R",2
199999,10, 10,"R",1,"R",1
199999,11, 11,"R",9,"R",8
199999,13, 13,"R",5,"R",4
199999,21, 21,"R",1,"R",1
199999,24, 24,"R",10,"R",10
199999,34, 34,"R",5,"R",5
199999,36, 36,"R",6,"R",5
199999,37, 37,"R",778,"R",740
199999,39, 39,"R",2,"R",2
199999,45, 45,"R",6,"R",6
199999,51, 51,"R",10,"R",10
199999,57, 57,"R",1,"R",1
199999,58,999,"R",838,"R",797
199999,90, 90,"R",12,"R",9
199999,99, 99,"R",850,"R",806
200004, 1,  1,"R",1,"R",1
200004, 6,  6,"R",1,"R",1
200004,12, 12,"R",6,"R",6
200004,13, 13,"R",48,"R",48
200004,17, 17,"R",3,"R",3
200004,24, 24,"R",6,"R",6
200004,26, 26,"R",1,"R",1
200004,34, 34,"R",7,"R",6
200004,36, 36,"R",3,"R",3
200004,37, 37,"R",1612,"R",1583
200004,39, 39,"R",1,"R",1
200004,42, 42,"R",1,"R",1
200004,45, 45,"R",34,"R",34
200004,47, 47,"R",6,"R",6
200004,48, 48,"R",2,"R",2
200004,51, 51,"R",7,"R",7
200004,53, 53,"R",1,"R",1
200004,55, 55,"R",1,"R",1
200004,57, 57,"R",8,"R",8
200004,58,999,"R",1749,"R",1719
200004,78, 78,"R",1,"R",1
200004,89,999,"R",1,"R",1
200004,90, 90,"R",6,"R",4
200004,99, 99,"R",1756,"R",1724
200013,27, 27,"R",10,"R",2
200013,38, 38,"R",24,"R",4
200013,46, 46,"R",2,"R",2
200013,58,999,"R",36,"R",8
200013,99, 99,"R",36,"R",8
200022, 5,  5,"R",2,"R",0
200022, 6,  6,"R",3,"R",0
200022, 8,  8,"R",1,"R",1
200022,12, 12,"R",3,"R",0
200022,16, 16,"R",1,"R",0
200022,17, 17,"R",1,"R",1
200022,22, 22,"R",3,"R",1
200022,24, 24,"R",1,"R",0
200022,25, 25,"R",1,"R",0
200022,26, 26,"R",1,"R",0
200022,27, 27,"R",5,"R",4
200022,30, 30,"R",11,"R",11
200022,32, 32,"R",1,"R",1
200022,36, 36,"R",1,"R",0
200022,38, 38,"R",815,"R",698
200022,39, 39,"R",1,"R",0
200022,42, 42,"R",2,"R",0
200022,46, 46,"R",16,"R",13
200022,48, 48,"R",2,"R",0
200022,49, 49,"R",1,"R",0
200022,53, 53,"R",1,"R",0
200022,55, 55,"R",1,"R",0
200022,58,999,"R",874,"R",730
200022,90, 90,"R",1,"R",0
200022,98, 98,"R",1,"A",
200022,99, 99,"R",876,"R",730
200059, 2,  2,"R",2,"R",2
200059, 4,  4,"R",2,"R",1
200059, 6,  6,"R",2,"R",1
200059,18, 18,"R",2,"R",1
200059,27, 27,"R",2,"R",1
200059,30, 30,"R",39,"R",37
200059,32, 32,"R",1,"R",1
200059,36, 36,"R",1,"R",0
200059,38, 38,"R",116,"R",82
200059,41, 41,"R",1,"R",1
200059,46, 46,"R",5,"R",5
200059,48, 48,"R",2,"R",1
200059,49, 49,"R",1,"R",1
200059,51, 51,"R",1,"R",1
200059,53, 53,"R",1,"R",0
200059,55, 55,"R",2,"R",1
200059,56, 56,"R",6,"R",4
200059,58,999,"R",186,"R",140
200059,90, 90,"R",6,"R",3
200059,99, 99,"R",192,"R",143
200086,30, 30,"R",1,"R",0
200086,38, 38,"R",19,"R",5
200086,46, 46,"R",4,"R",0
200086,53, 53,"R",1,"R",0
200086,58,999,"R",25,"R",5
200086,99, 99,"R",25,"R",5
200110,27, 27,"R",9,"R",2
200110,38, 38,"R",20,"R",5
200110,58,999,"R",29,"R",7
200110,99, 99,"R",29,"R",7
200129,17, 17,"R",1,"R",0
200129,27, 27,"R",2,"R",2
200129,31, 31,"R",1,"R",1
200129,36, 36,"R",1,"R",0
200129,38, 38,"R",19,"R",12
200129,39, 39,"R",1,"R",0
200129,48, 48,"R",1,"R",1
200129,55, 55,"R",1,"R",1
200129,58,999,"R",27,"R",17
200129,90, 90,"R",2,"R",0
200129,99, 99,"R",29,"R",17
200156, 2,  2,"R",1,"R",1
200156, 4,  4,"R",2,"R",2
200156, 6,  6,"R",8,"R",7
200156, 8,  8,"R",1,"R",1
200156, 9,  9,"R",2,"R",2
200156,15, 15,"R",4,"R",4
200156,16, 16,"R",1,"R",1
200156,17, 17,"R",1,"R",1
200156,26, 26,"R",1,"R",1
200156,27, 27,"R",31,"R",31
200156,29, 29,"R",1,"R",1
200156,30, 30,"R",7,"R",7
200156,31, 31,"R",1,"R",1
200156,32, 32,"R",1,"R",1
200156,36, 36,"R",1,"R",1
200156,38, 38,"R",106,"R",103
200156,41, 41,"R",2,"R",2
200156,46, 46,"R",7,"R",7
200156,48, 48,"R",6,"R",6
200156,51, 51,"R",1,"R",1
200156,53, 53,"R",11,"R",11
200156,55, 55,"R",2,"R",2
200156,56, 56,"R",1,"R",1
200156,58,999,"R",199,"R",195
200156,90, 90,"R",11,"R",8
200156,98, 98,"R",1,"A",
200156,99, 99,"R",211,"R",203
200165,27, 27,"R",6,"R",3
200165,38, 38,"R",5,"R",3
200165,58,999,"R",11,"R",6
200165,98, 98,"R",1,"A",
200165,99, 99,"R",12,"R",6
200192, 8,  8,"R",1,"Z",0
200192,12, 12,"R",2,"Z",0
200192,15, 15,"R",1,"Z",0
200192,27, 27,"R",27,"R",6
200192,38, 38,"R",156,"R",76
200192,53, 53,"R",1,"Z",0
200192,56, 56,"R",2,"R",1
200192,58,999,"R",190,"R",83
200192,90, 90,"R",22,"R",2
200192,99, 99,"R",212,"R",85
200208,38, 38,"R",32,"R",16
200208,58,999,"R",32,"R",16
200208,99, 99,"R",32,"R",16
200217, 2,  2,"R",5,"R",5
200217, 4,  4,"R",2,"R",2
200217, 6,  6,"R",19,"R",19
200217, 8,  8,"R",11,"R",10
200217, 9,  9,"R",1,"R",1
200217,15, 15,"R",1,"R",1
200217,16, 16,"R",2,"R",2
200217,17, 17,"R",3,"R",3
200217,18, 18,"R",2,"R",2
200217,20, 20,"R",2,"R",1
200217,24, 24,"R",1,"R",1
200217,27, 27,"R",76,"R",73
200217,28, 28,"R",1,"R",1
200217,30, 30,"R",16,"R",15
200217,31, 31,"R",1,"R",1
200217,32, 32,"R",7,"R",7
200217,33, 33,"R",1,"R",1
200217,37, 37,"R",1,"R",1
200217,38, 38,"R",201,"R",194
200217,41, 41,"R",3,"R",3
200217,42, 42,"R",1,"R",1
200217,46, 46,"R",30,"R",28
200217,48, 48,"R",1,"R",1
200217,51, 51,"R",1,"R",1
200217,53, 53,"R",6,"R",6
200217,55, 55,"R",5,"R",5
200217,56, 56,"R",4,"R",4
200217,58,999,"R",404,"R",389
200217,90, 90,"R",16,"R",15
200217,98, 98,"R",2,"A",
200217,99, 99,"R",422,"R",404
200226, 1,  1,"R",1,"R",1
200226, 2,  2,"R",3,"R",2
200226, 4,  4,"R",4,"R",4
200226, 6,  6,"R",5,"R",4
200226, 8,  8,"R",2,"R",2
200226,12, 12,"R",13,"R",11
200226,15, 15,"R",2,"R",2
200226,17, 17,"R",6,"R",6
200226,18, 18,"R",1,"R",1
200226,24, 24,"R",1,"R",1
200226,26, 26,"R",3,"R",3
200226,27, 27,"R",22,"R",19
200226,30, 30,"R",1,"R",1
200226,32, 32,"R",3,"R",3
200226,38, 38,"R",89,"R",80
200226,48, 48,"R",3,"R",3
200226,53, 53,"R",2,"R",2
200226,55, 55,"R",9,"R",9
200226,58,999,"R",170,"R",154
200226,90, 90,"R",4,"R",2
200226,99, 99,"R",174,"R",156
200253, 4,  4,"R",5,"R",5
200253, 6,  6,"R",14,"R",13
200253,12, 12,"R",7,"R",7
200253,13, 13,"R",1,"R",1
200253,15, 15,"R",1,"R",1
200253,16, 16,"R",1,"R",0
200253,17, 17,"R",1,"R",1
200253,20, 20,"R",1,"R",1
200253,24, 24,"R",1,"R",1
200253,27, 27,"R",7,"R",5
200253,29, 29,"R",1,"R",1
200253,30, 30,"R",11,"R",9
200253,31, 31,"R",1,"R",1
200253,36, 36,"R",1,"R",0
200253,37, 37,"R",1,"R",1
200253,38, 38,"R",221,"R",200
200253,41, 41,"R",3,"R",2
200253,46, 46,"R",2,"R",2
200253,48, 48,"R",4,"R",2
200253,49, 49,"R",2,"R",2
200253,53, 53,"R",4,"R",4
200253,55, 55,"R",3,"R",3
200253,56, 56,"R",1,"R",1
200253,58,999,"R",294,"R",263
200253,90, 90,"R",47,"R",22
200253,99, 99,"R",341,"R",285
200262,19, 19,"R",1,"R",0
200262,27, 27,"R",2,"R",0
200262,38, 38,"R",1,"R",1
200262,56, 56,"R",1,"R",0
200262,58,999,"R",5,"R",1
200262,99, 99,"R",5,"R",1
200280, 2,  2,"R",2,"R",2
200280, 4,  4,"R",6,"R",6
200280, 5,  5,"R",1,"Z",0
200280, 6,  6,"R",18,"R",17
200280, 8,  8,"R",19,"R",18
200280,10, 10,"R",1,"R",1
200280,12, 12,"R",5,"R",4
200280,13, 13,"R",3,"R",2
200280,15, 15,"R",4,"R",4
200280,16, 16,"R",1,"R",1
200280,17, 17,"R",26,"R",24
200280,18, 18,"R",3,"R",2
200280,19, 19,"R",4,"R",4
200280,20, 20,"R",2,"R",2
200280,21, 21,"R",1,"R",1
200280,23, 23,"R",1,"R",1
200280,24, 24,"R",6,"R",4
200280,25, 25,"R",2,"R",2
200280,26, 26,"R",13,"R",12
200280,27, 27,"R",956,"R",931
200280,29, 29,"R",5,"R",5
200280,30, 30,"R",12,"R",12
200280,31, 31,"R",3,"R",3
200280,32, 32,"R",3,"R",3
200280,33, 33,"R",3,"R",3
200280,34, 34,"R",3,"R",2
200280,35, 35,"R",2,"R",2
200280,36, 36,"R",5,"R",5
200280,37, 37,"R",6,"R",6
200280,38, 38,"R",676,"R",628
200280,40, 40,"R",1,"Z",0
200280,41, 41,"R",3,"R",3
200280,42, 42,"R",1,"R",1
200280,44, 44,"R",1,"R",1
200280,46, 46,"R",14,"R",14
200280,48, 48,"R",10,"R",10
200280,49, 49,"R",2,"R",2
200280,50, 50,"R",1,"R",0
200280,51, 51,"R",1,"R",0
200280,53, 53,"R",12,"R",11
200280,55, 55,"R",41,"R",40
200280,56, 56,"R",1,"R",0
200280,57, 57,"R",3,"R",2
200280,58,999,"R",1883,"R",1791
200280,90, 90,"R",23,"R",8
200280,99, 99,"R",1906,"R",1799
200305, 1,  1,"R",4,"R",4
200305,12, 12,"R",11,"R",8
200305,13, 13,"R",2,"R",1
200305,16, 16,"R",1,"R",1
200305,17, 17,"R",3,"R",1
200305,18, 18,"R",2,"R",2
200305,22, 22,"R",1,"R",1
200305,24, 24,"R",2,"R",0
200305,27, 27,"R",227,"R",195
200305,29, 29,"R",1,"R",1
200305,30, 30,"R",8,"R",7
200305,34, 34,"R",1,"R",0
200305,36, 36,"R",1,"R",1
200305,38, 38,"R",411,"R",343
200305,39, 39,"R",2,"R",2
200305,42, 42,"R",1,"R",1
200305,44, 44,"R",3,"R",2
200305,46, 46,"R",22,"R",19
200305,48, 48,"R",3,"R",2
200305,51, 51,"R",1,"R",1
200305,53, 53,"R",1,"R",1
200305,55, 55,"R",4,"R",2
200305,58,999,"R",712,"R",595
200305,90, 90,"R",1,"R",1
200305,99, 99,"R",713,"R",596
200314, 1,  1,"R",5,"R",4
200314, 2,  2,"R",3,"R",2
200314, 5,  5,"R",1,"R",1
200314, 8,  8,"R",4,"R",4
200314,10, 10,"R",1,"R",1
200314,12, 12,"R",13,"R",10
200314,13, 13,"R",2,"R",1
200314,15, 15,"R",1,"R",1
200314,17, 17,"R",3,"R",2
200314,18, 18,"R",5,"R",5
200314,20, 20,"R",1,"R",1
200314,21, 21,"R",1,"R",1
200314,22, 22,"R",1,"R",1
200314,24, 24,"R",6,"R",5
200314,26, 26,"R",9,"R",5
200314,27, 27,"R",1,"R",1
200314,29, 29,"R",1,"R",1
200314,30, 30,"R",4,"R",4
200314,32, 32,"R",3,"R",3
200314,34, 34,"R",1,"R",0
200314,36, 36,"R",1,"R",0
200314,37, 37,"R",5,"R",3
200314,38, 38,"R",83,"R",54
200314,39, 39,"R",9,"R",7
200314,41, 41,"R",2,"R",2
200314,44, 44,"R",1,"R",1
200314,45, 45,"R",1,"R",1
200314,46, 46,"R",1,"R",1
200314,47, 47,"R",2,"R",1
200314,48, 48,"R",2,"R",2
200314,51, 51,"R",4,"R",2
200314,53, 53,"R",7,"R",5
200314,58,999,"R",184,"R",132
200314,90, 90,"R",6,"R",3
200314,99, 99,"R",190,"R",135
200332, 2,  2,"R",2,"R",2
200332, 4,  4,"R",3,"R",3
200332, 6,  6,"R",12,"R",12
200332, 8,  8,"R",6,"R",6
200332, 9,  9,"R",1,"R",1
200332,12, 12,"R",4,"R",4
200332,17, 17,"R",5,"R",5
200332,18, 18,"R",2,"R",2
200332,19, 19,"R",5,"R",5
200332,20, 20,"R",1,"R",1
200332,24, 24,"R",1,"R",1
200332,26, 26,"R",2,"R",2
200332,27, 27,"R",1391,"R",1363
200332,29, 29,"R",2,"R",2
200332,30, 30,"R",11,"R",11
200332,31, 31,"R",6,"R",6
200332,32, 32,"R",5,"R",5
200332,34, 34,"R",2,"R",2
200332,37, 37,"R",1,"R",1
200332,38, 38,"R",899,"R",865
200332,39, 39,"R",2,"R",2
200332,40, 40,"R",1,"R",1
200332,42, 42,"R",2,"R",2
200332,46, 46,"R",50,"R",50
200332,48, 48,"R",1,"R",1
200332,51, 51,"R",2,"R",2
200332,53, 53,"R",9,"R",9
200332,55, 55,"R",26,"R",26
200332,56, 56,"R",2,"R",2
200332,58,999,"R",2456,"R",2394
200332,90, 90,"R",13,"R",0
200332,99, 99,"R",2469,"R",2394
200341, 2,  2,"R",1,"R",1
200341, 4,  4,"R",1,"R",1
200341, 6,  6,"R",2,"R",1
200341, 8,  8,"R",1,"R",0
200341,12, 12,"R",1,"R",0
200341,16, 16,"R",1,"R",1
200341,26, 26,"R",1,"R",0
200341,27, 27,"R",4,"R",1
200341,28, 28,"R",2,"R",1
200341,29, 29,"R",1,"R",1
200341,30, 30,"R",15,"R",13
200341,36, 36,"R",1,"R",0
200341,38, 38,"R",119,"R",87
200341,40, 40,"R",1,"R",1
200341,41, 41,"R",1,"R",0
200341,45, 45,"R",1,"R",0
200341,48, 48,"R",1,"R",1
200341,49, 49,"R",4,"R",3
200341,56, 56,"R",5,"R",4
200341,58,999,"R",163,"R",116
200341,90, 90,"R",10,"R",4
200341,99, 99,"R",173,"R",120
200387,30, 30,"R",1,"R",1
200387,38, 38,"R",5,"R",5
200387,58,999,"R",6,"R",6
200387,99, 99,"R",6,"R",6
200466,38, 38,"R",25,"R",9
200466,46, 46,"R",20,"R",9
200466,58,999,"R",45,"R",18
200466,99, 99,"R",45,"R",18
200484, 2,  2,"R",2,"R",2
200484, 4,  4,"R",2,"R",2
200484, 5,  5,"R",1,"R",1
200484, 6,  6,"R",2,"R",1
200484, 8,  8,"R",1,"R",1
200484,13, 13,"R",3,"R",1
200484,15, 15,"R",1,"Z",0
200484,16, 16,"R",3,"R",2
200484,17, 17,"R",1,"R",1
200484,18, 18,"R",1,"R",1
200484,27, 27,"R",4,"R",2
200484,30, 30,"R",8,"R",3
200484,31, 31,"R",6,"R",3
200484,38, 38,"R",17,"R",8
200484,39, 39,"R",2,"R",1
200484,41, 41,"R",1,"R",1
200484,46, 46,"R",4,"R",3
200484,48, 48,"R",1,"Z",0
200484,49, 49,"R",1,"R",1
200484,53, 53,"R",4,"R",3
200484,55, 55,"R",1,"Z",0
200484,56, 56,"R",1,"Z",0
200484,57, 57,"R",3,"R",2
200484,58,999,"R",70,"R",39
200484,98, 98,"R",1,"A",
200484,99, 99,"R",71,"R",39
200527,38, 38,"R",123,"R",72
200527,58,999,"R",123,"R",72
200527,99, 99,"R",123,"R",72
200554, 4,  4,"R",4,"R",4
200554,16, 16,"R",1,"R",1
200554,24, 24,"R",1,"R",1
200554,30, 30,"R",3,"R",3
200554,38, 38,"R",34,"R",34
200554,40, 40,"R",1,"R",1
200554,46, 46,"R",19,"R",19
200554,56, 56,"R",3,"R",3
200554,58,999,"R",66,"R",66
200554,98, 98,"R",98,"A",
200554,99, 99,"R",164,"R",66
200572, 2,  2,"R",4,"R",4
200572, 4,  4,"R",5,"R",5
200572, 6,  6,"R",6,"R",6
200572, 8,  8,"R",2,"R",2
